"","target","feature","n_eff","mi","cramer_v","polychor","theil_u","type_feature","type_target","score","rank_theilU","rank_mi","rank_cramer","rank_poly","rank_score","rank"
"2511","t_Q109","Q149",4849,0.00201603931157646,0.0638232795904372,NA,0.00137329616073213,"nominal","nominal",0.00781111744895594,208,208,189,1,201,201
"2512","t_Q109","Q118",4761,0.0037037817512493,0.0490830883993482,NA,0.00252027047332405,"nominal","nominal",0.00753160564930404,195,195,212,1,202,202
"2513","t_Q109","Q101",4846,0.00269674369284356,0.0537895920725209,NA,0.00183691446863187,"nominal","nominal",0.00729013099628428,199,199,203,1,203,203
"2514","t_Q109","Q100",4837,0.00280417450486681,0.0525637406557371,NA,0.00191012807722968,"nominal","nominal",0.00724370326337157,198,198,204,1,204,204
"2515","t_Q109","Q260",4905,0.0017108268155086,0.0584568980404432,NA,0.00116495368696991,"nominal","nominal",0.00705791006087885,210,210,195,1,205,205
"2516","t_Q109","Q221",4864,0.00323971178453775,0.04690113053092,NA,0.00220709650826227,"nominal","nominal",0.00698628449341068,196,196,214,1,206,206
"2517","t_Q109","Q103",4838,0.00251250722640872,0.051507234267463,NA,0.00171195037480901,"nominal","nominal",0.00693164581955433,204,204,206,1,207,207
"2518","t_Q109","Q12",4879,0.00162303086625215,0.0568092219204553,NA,0.0011057244428372,"nominal","nominal",0.00683126611762349,211,211,197,1,208,208
"2519","t_Q109","Q9",4872,0.00161315356528302,0.0567776076462299,NA,0.0010989390856744,"nominal","nominal",0.00682107028561253,212,212,198,1,209,209
"2520","t_Q109","Q95",4857,0.00243015071448127,0.0496949667395516,NA,0.00165659587269892,"nominal","nominal",0.00669249941191889,206,206,210,1,210,210
"2521","t_Q109","Q124",3626,0.00149291275188013,0.0546183462558555,NA,0.00102054539404246,"ordinal","nominal",0.00652203568757506,213,213,202,1,211,211
"2522","t_Q109","Q285",4827,0.00127356183531457,0.0504122471919427,NA,0.000867407403784921,"ordinal","nominal",0.00594373771205959,217,217,208,1,212,212
"2523","t_Q109","Q7",4898,0.00121592470314624,0.0494448637721836,NA,0.000827703692480769,"nominal","nominal",0.00580588600365069,219,219,211,1,213,213
"2524","t_Q109","Q105",4484,0.00186057380923099,0.0433975699928024,NA,0.00126207479904284,"nominal","nominal",0.00565517402147524,209,209,217,1,214,214
"2525","t_Q109","Q154",4820,0.00226746209346818,0.0390458719620067,NA,0.0015443618234384,"nominal","nominal",0.00551144291830416,207,207,218,1,215,215
"2526","t_Q109","Q10",4886,0.00110232265072341,0.0471689436340773,NA,0.00075101008400947,"nominal","nominal",0.00549819720903044,222,222,213,1,216,216
"2527","t_Q109","Q263",4880,0.00117724281033915,0.0456157629194807,NA,0.000801908918746422,"nominal","nominal",0.00539589448629767,220,220,216,1,217,217
"2528","t_Q109","Q145",4822,0.00102234326360584,0.0466517512807742,NA,0.00069666862311211,"ordinal","nominal",0.00538987928102644,223,223,215,1,218,218
"2529","t_Q109","Q96",4856,0.00146729421703196,0.0384954724152032,NA,0.00100000590641218,"nominal","nominal",0.00488973905047721,214,214,219,1,219,219
"2530","t_Q109","Q98",4853,0.00141160028863219,0.0379582924300604,NA,0.00096192022576889,"nominal","nominal",0.00479646146505703,216,216,220,1,220,220
"2531","t_Q109","Q97",4844,0.00124452812219467,0.0353444526798806,NA,0.000848599038020891,"nominal","nominal",0.00441696312745899,218,218,221,1,221,221
"2532","t_Q109","Q284",3754,0.00110324996736377,0.033675641357746,NA,0.000753077911444891,"nominal","nominal",0.00415038587285067,221,221,222,1,222,222
"2533","t_Q109","Q155",4742,0.00143417707992377,0.0308196764053101,NA,0.000976079409664312,"nominal","nominal",0.00409786841030673,215,215,224,1,223,223
"2534","t_Q109","Q139",4500,0.000495911062853516,0.0314506345759317,NA,0.000335942605750312,"ordinal","nominal",0.00349540233989941,224,224,223,1,224,224
"2535","t_Q109","Q129",3611,0.000461328504356651,0.0303556340873615,NA,0.000316695934961774,"ordinal","nominal",0.00336397952102021,225,225,225,1,225,225
"2536","t_Q109","Q174",4706,0.000416227893870413,0.0286928614723138,NA,0.000283544968053029,"nominal","nominal",0.00316428149622432,226,226,226,1,226,226
"2537","t_Q109","Q16",4863,0.00038183574914008,0.0275340215510908,NA,0.000260258335725861,"nominal","nominal",0.00302410788128663,227,227,227,1,227,227
"2538","t_Q109","Q144",4829,0.000356350453621701,0.0271510930676846,NA,0.00024262995223253,"ordinal","nominal",0.00296759241419449,228,228,228,1,228,228
"2539","t_Q109","Q269",4564,0.000309402177421703,0.0247602896621261,NA,0.000209649512252016,"nominal","nominal",0.00269463932679034,229,229,229,1,229,229
"2540","t_Q109","Q13",4863,0.000193153386820022,0.0197079284501969,NA,0.000131667186106796,"nominal","nominal",0.00210773917272978,230,230,230,1,230,230
"2541","t_Q109","Q150",4848,0.000193143484463754,0.0196408251886345,NA,0.000131489041147791,"nominal","nominal",0.00210091898889125,231,231,231,1,231,231
"2542","t_Q114","N_REGION_ISO",4754,0.2418103648018,0.410288843564733,NA,0.218576140129844,"nominal","nominal",0.24471767787492,1,1,2,1,1,1
"2543","t_Q114","Q113",4702,0.234732395529019,0.465008080288548,NA,0.212297740963539,"nominal","nominal",0.244299171265684,2,2,1,1,2,2
"2544","t_Q114","Q116",4700,0.159712091868824,0.383379037247033,NA,0.144626062526859,"nominal","nominal",0.173027168801465,3,3,3,1,3,3
"2545","t_Q114","Q223",3628,0.158431523013355,0.334907921062935,NA,0.14401231281833,"nominal","nominal",0.167427636701298,4,4,5,1,4,4
"2546","t_Q114","Q117",4612,0.145528177218917,0.36069773808338,NA,0.131798104617455,"nominal","nominal",0.158807089744486,5,5,4,1,5,5
"2547","t_Q114","Q290",4251,0.117726511363631,0.28279358813907,NA,0.106143081375807,"nominal","nominal",0.12728316104848,6,6,6,1,6,6
"2548","t_Q114","Q267",4359,0.100784999150028,0.258732139021442,NA,0.0900825934281841,"nominal","nominal",0.110158269704063,7,7,7,1,7,7
"2549","t_Q114","Q268",4348,0.0992206223609928,0.257965332510475,NA,0.0886828053356975,"nominal","nominal",0.108772403160764,8,8,8,1,8,8
"2550","t_Q114","Q266",4422,0.0962229320321919,0.25271109465941,NA,0.0860888919580521,"nominal","nominal",0.10579132425043,9,9,10,1,9,9
"2551","t_Q114","Q272",4751,0.0920207978895533,0.253104723300493,NA,0.0831943671596123,"nominal","nominal",0.102833331992683,10,10,9,1,10,10
"2552","t_Q114","B_COUNTRY",4760,0.0835238181613569,0.235625140651597,NA,0.0755265580788708,"nominal","nominal",0.0939355943608893,11,11,11,1,11,11
"2553","t_Q114","Q77",4613,0.0466420133181451,0.178438548755386,NA,0.0421493821576432,"nominal","nominal",0.057126088165568,12,12,13,1,12,12
"2554","t_Q114","Q87",3937,0.0457852590873591,0.18129921321737,NA,0.0409505890756641,"nominal","nominal",0.0564358524933432,13,13,12,1,13,13
"2555","t_Q114","Q89",3840,0.0437434634466767,0.177527586299949,NA,0.039178706816715,"nominal","nominal",0.0543830217540269,15,14,14,1,14,14
"2556","t_Q114","Q72",4677,0.043656957302411,0.173986944268667,NA,0.0395102858028033,"nominal","nominal",0.054201953099272,14,15,16,1,15,15
"2557","t_Q114","Q86",3612,0.0432286398354886,0.17466024844152,NA,0.0384823102665423,"nominal","nominal",0.053524002954724,16,16,15,1,16,16
"2558","t_Q114","Q73",4668,0.0423483095976334,0.172209207273943,NA,0.0382972271113104,"nominal","nominal",0.0529037498734705,17,17,17,1,17,17
"2559","t_Q114","Q76",4687,0.0417382919192475,0.172033097296722,NA,0.037731023405075,"nominal","nominal",0.0523634113484914,18,18,18,1,18,18
"2560","t_Q114","Q78",4705,0.0391599870079764,0.163745045931565,NA,0.0354068400218142,"nominal","nominal",0.0493666047086379,19,19,22,1,19,19
"2561","t_Q114","Q74",4661,0.0382331951606742,0.167975850229995,NA,0.0345504032622797,"nominal","nominal",0.0489977855285696,20,20,20,1,20,20
"2562","t_Q114","Q85",3897,0.0374556432885056,0.164423054396342,NA,0.0336266546469887,"nominal","nominal",0.0478549912143791,22,22,21,1,21,21
"2563","t_Q114","Q71",4717,0.0374936578679819,0.160526254355596,NA,0.0338866647442276,"nominal","nominal",0.0476327216424907,21,21,23,1,22,22
"2564","t_Q114","Q227",4210,0.0330803324409414,0.150044018834112,NA,0.0296215290964814,"ordinal","nominal",0.0427014190735824,23,23,25,1,23,23
"2565","t_Q114","Q83",4114,0.0315199753181936,0.150331195685562,NA,0.0283469379806582,"nominal","nominal",0.0414972749524092,24,25,24,1,24,24
"2566","t_Q114","Q230",4168,0.0315922930888739,0.146323434262807,NA,0.0283019637854517,"ordinal","nominal",0.0410912096242139,25,24,27,1,25,25
"2567","t_Q114","Q69",4735,0.0305284882671852,0.146047587652338,NA,0.0276200831244685,"nominal","nominal",0.0403353551200705,26,26,28,1,26,26
"2568","t_Q114","Q70",4715,0.0298522448159515,0.147576979584214,NA,0.0270048454073216,"nominal","nominal",0.0399162786475998,27,27,26,1,27,27
"2569","t_Q114","Q80",4494,0.0290360522255515,0.143799364231955,NA,0.0262084722609934,"nominal","nominal",0.038815835447457,28,28,29,1,28,28
"2570","t_Q114","Q224",4256,0.0281344270983706,0.14046595721195,NA,0.0252255978757746,"ordinal","nominal",0.0376222825761709,29,29,30,1,29,29
"2571","t_Q114","Q79",4583,0.0262081705222874,0.140439966094097,NA,0.023688227571822,"nominal","nominal",0.0361193843091892,31,31,31,1,30,30
"2572","t_Q114","Q118",4649,0.0265747720107665,0.136714222032375,NA,0.0240781591164984,"nominal","nominal",0.0360907492763665,30,30,35,1,31,31
"2573","t_Q114","Q75",4654,0.0256660117506993,0.139320249440639,NA,0.0231835846913593,"nominal","nominal",0.0355419792840892,32,32,32,1,32,32
"2574","t_Q114","Q88",4077,0.0253856577359564,0.138124168787113,NA,0.0227520652304354,"nominal","nominal",0.0350793533377594,35,34,33,1,33,33
"2575","t_Q114","Q252",4664,0.0256108791357441,0.134641566144577,NA,0.0231777283641035,"nominal","nominal",0.0350540573736431,33,33,37,1,34,34
"2576","t_Q114","Q68",4502,0.0251324371669481,0.136962472057034,NA,0.0227732453257285,"nominal","nominal",0.034899925551225,34,35,34,1,35,35
"2577","t_Q114","Q81",4606,0.024521080402601,0.133485263982291,NA,0.0221639783794238,"nominal","nominal",0.0340032375466636,37,37,38,1,36,36
"2578","t_Q114","Q262",4728,0.0249837204633634,0.127527445986177,NA,0.0225897542642919,"nominal","nominal",0.0338017132962018,36,36,40,1,37,37
"2579","t_Q114","Q67",4724,0.0235297654627926,0.129903009109834,NA,0.0212957685602736,"nominal","nominal",0.0328266916859854,38,38,39,1,38,38
"2580","t_Q114","Q66",4696,0.0215174298768144,0.126167885267397,NA,0.0194882257948133,"nominal","nominal",0.0307649529666719,39,39,41,1,39,39
"2581","t_Q114","Q57",4712,0.0153591879488104,0.170974316990137,NA,0.0138809378908797,"nominal","nominal",0.0300337508181847,44,43,19,1,40,40
"2582","t_Q114","Q251",4678,0.0209840384468212,0.120014821914026,NA,0.0189647578127367,"nominal","nominal",0.029675548413091,40,40,43,1,41,41
"2583","t_Q114","Q50",4740,0.0174384087377994,0.108607255603225,NA,0.0157641953032533,"nominal","nominal",0.0255507653636143,42,42,51,1,42,42
"2584","t_Q114","Q65",4697,0.0174896139328027,0.107881901744193,NA,0.0158106249131241,"nominal","nominal",0.0255214493021346,41,41,52,1,43,43
"2585","t_Q114","Q209",4632,0.0141251975170418,0.118234033214584,NA,0.0128169604313218,"nominal","nominal",0.0237511388353639,48,48,44,1,44,44
"2586","t_Q114","Q49",4740,0.0153540134352808,0.103626558543671,NA,0.0138969703384434,"nominal","nominal",0.0233070420880174,43,44,54,1,45,45
"2587","t_Q114","Q137",4387,0.0152580478607414,0.102252041928294,NA,0.0136496571920309,"nominal","nominal",0.0229924128662704,45,45,56,1,46,46
"2588","t_Q114","Q59",4735,0.0147023854276114,0.104260359844278,NA,0.0132845832411114,"nominal","nominal",0.0228075015573781,47,47,53,1,47,47
"2589","t_Q114","Q231",4204,0.0147380514770594,0.100361758172584,NA,0.0132959441499472,"ordinal","nominal",0.0224351577503446,46,46,57,1,48,48
"2590","t_Q114","Q126",3583,0.00920200813846428,0.135272020212831,NA,0.00817130020579876,"ordinal","nominal",0.0211905845863016,87,82,36,1,49,49
"2591","t_Q114","Q61",4714,0.0133139956406332,0.0965961147555464,NA,0.0120307249658535,"nominal","nominal",0.0208722451472567,49,51,60,1,50,50
"2592","t_Q114","Q134",4381,0.0133144786062278,0.0973129010279087,NA,0.0119099589547411,"nominal","nominal",0.0208716090575039,52,50,59,1,51,51
"2593","t_Q114","Q132",4403,0.0133316441433893,0.0965430755996093,NA,0.0119262360500236,"nominal","nominal",0.0208095424329919,50,49,61,1,52,52
"2594","t_Q114","Q169",4538,0.0131803751413511,0.0938082804854257,NA,0.0119144202841812,"ordinal","nominal",0.0204835927614566,51,52,65,1,53,53
"2595","t_Q114","Q185",4695,0.0129028485491318,0.0938285910044787,NA,0.0116632714505176,"nominal","nominal",0.020251676535498,54,53,64,1,54,54
"2596","t_Q114","Q282",2898,0.0128566013985605,0.0911849176397104,NA,0.0118923869618557,"nominal","nominal",0.0201109043606526,53,54,66,1,55,55
"2597","t_Q114","Q165",4682,0.0083193263866983,0.124380522321862,NA,0.00750746383787484,"ordinal","nominal",0.0194383284509206,101,101,42,1,56,56
"2598","t_Q114","Q148",4400,0.0121772965494182,0.09118285911368,NA,0.0108906835960812,"nominal","nominal",0.0193058850338422,57,56,67,1,57,57
"2599","t_Q114","Q281",4353,0.0122089854937704,0.0902209764465389,NA,0.0110286342035765,"nominal","nominal",0.0193019738149309,55,55,70,1,58,58
"2600","t_Q114","Q242",4619,0.0120802086834404,0.0897787240513541,NA,0.0109424844376205,"nominal","nominal",0.0191674256727399,56,57,71,1,59,59
"2601","t_Q114","Q226",3992,0.0118362019586389,0.0889252205298958,NA,0.0106772895111455,"ordinal","nominal",0.0188497563472686,59,58,72,1,60,60
"2602","t_Q114","Q164",4731,0.0118031442133892,0.0873939175851405,NA,0.0106827142178506,"nominal","nominal",0.0186899635532412,58,59,78,1,61,61
"2603","t_Q114","Q142",4543,0.0115906916806887,0.0884362352091815,NA,0.0104462644068635,"nominal","nominal",0.0185885896692428,60,60,76,1,62,62
"2604","t_Q114","Q33",4745,0.0114882142717567,0.0888097134810833,NA,0.0103964353681754,"ordinal","nominal",0.0185652968505406,61,61,73,1,63,63
"2605","t_Q114","Q228",4256,0.0113647236271142,0.0884907714456687,NA,0.0101855658224674,"ordinal","nominal",0.0183698337261815,63,62,75,1,64,64
"2606","t_Q114","Q35",4724,0.0112114233282608,0.087660161738578,NA,0.0101344844865982,"ordinal","nominal",0.0182101338642949,65,64,77,1,65,65
"2607","t_Q114","Q120",4663,0.0112106301200043,0.0872000079307852,NA,0.0101501805524831,"ordinal","nominal",0.0181732981605697,64,65,80,1,66,66
"2608","t_Q114","Q172",4715,0.0113546097870074,0.0859888449581144,NA,0.0102722270475195,"nominal","nominal",0.0181686036604254,62,63,83,1,67,67
"2609","t_Q114","Q42",4682,0.00965963636267464,0.0990244973942028,NA,0.00873121431534671,"nominal","nominal",0.0180390692374307,77,77,58,1,68,68
"2610","t_Q114","Q48",4720,0.0108412119133172,0.0852677813869366,NA,0.00979139818896511,"nominal","nominal",0.0176539806260679,68,67,84,1,69,69
"2611","t_Q114","Q276",3217,0.0102977551059631,0.0886904682836074,NA,0.00944907978083073,"nominal","nominal",0.0176278212286481,69,72,74,1,70,70
"2612","t_Q114","Q168",4471,0.0070280434581873,0.116527562458776,NA,0.00637776706956121,"ordinal","nominal",0.0175878295250705,118,118,46,1,71,71
"2613","t_Q114","Q167",4480,0.0069579755850766,0.11705526350881,NA,0.00631254985305097,"ordinal","nominal",0.0175804489382345,120,121,45,1,72,72
"2614","t_Q114","Q182",4508,0.0107765517778899,0.0839478284750016,NA,0.00981773208166765,"nominal","nominal",0.0175183876298677,67,68,89,1,73,73
"2615","t_Q114","Q277",4232,0.0109288516412036,0.0825859920571524,NA,0.00985433796217325,"nominal","nominal",0.0174498574753803,66,66,95,1,74,74
"2616","t_Q114","Q31",4703,0.010380414785204,0.0863121958375745,NA,0.00936974967707073,"ordinal","nominal",0.0173671938255611,71,69,81,1,75,75
"2617","t_Q114","Q199",4747,0.010238843659943,0.0860171030085348,NA,0.0092590080484572,"nominal","nominal",0.0172287682279107,73,73,82,1,76,76
"2618","t_Q114","Q123",3778,0.00664113689297263,0.116139895007489,NA,0.00599799313333788,"ordinal","nominal",0.0172051264486434,124,124,47,1,77,77
"2619","t_Q114","Q288",4659,0.0103530195377237,0.0836341887738824,NA,0.00935946928945662,"nominal","nominal",0.0170850063123793,72,71,90,1,78,78
"2620","t_Q114","Q186",4672,0.0103563045377939,0.0830699207989733,NA,0.00937668494645642,"nominal","nominal",0.0170398944091094,70,70,92,1,79,79
"2621","t_Q114","Q225",4114,0.0102084255250636,0.0842446925067916,NA,0.00915557184674753,"ordinal","nominal",0.0169803400162468,74,74,87,1,80,80
"2622","t_Q114","Q270",4704,0.00991491883281359,0.0846709728865183,NA,0.00896212840216998,"nominal","nominal",0.0168188499797979,76,76,86,1,81,81
"2623","t_Q114","Q216",4650,0.00877844580620835,0.093915156445141,NA,0.00794540424188126,"nominal","nominal",0.0167922919315054,94,95,63,1,82,82
"2624","t_Q114","Q147",4723,0.0100022715141463,0.0826940990055932,NA,0.00904837041330247,"nominal","nominal",0.0166991136027847,75,75,94,1,83,83
"2625","t_Q114","Q23",4714,0.006047245675183,0.115265965394252,NA,0.00546669975062845,"ordinal","nominal",0.0166207900923572,134,135,48,1,84,84
"2626","t_Q114","Q129",3519,0.00627049516532896,0.11375614269476,NA,0.00558246476828869,"ordinal","nominal",0.0166062416800479,132,132,49,1,85,85
"2627","t_Q114","Q128",3694,0.00632734129040546,0.112197011831432,NA,0.00561306853946179,"ordinal","nominal",0.0164857446939419,131,130,50,1,86,86
"2628","t_Q114","Q218",4336,0.00852379633843814,0.090638260193296,NA,0.00779448677737293,"nominal","nominal",0.0162976569872848,99,99,69,1,87,87
"2629","t_Q114","Q41",4738,0.0096224783109804,0.0811988773801231,NA,0.00869899439626087,"ordinal","nominal",0.0162260278690629,78,78,97,1,88,88
"2630","t_Q114","Q30",4734,0.00919141681854896,0.0831596138540681,NA,0.0083044664128804,"ordinal","nominal",0.0160560662786997,82,84,91,1,89,89
"2631","t_Q114","Q239",4545,0.0094258330140029,0.0797580313277375,NA,0.008545984710903,"nominal","nominal",0.0159311438635164,80,80,106,1,90,90
"2632","t_Q114","Q136",4303,0.00937670646176603,0.080591312450587,NA,0.00839163441307377,"nominal","nominal",0.0159071238314328,81,81,101,1,91,91
"2633","t_Q114","Q283",4211,0.00943433643111113,0.0774190899310546,NA,0.00858560985983273,"nominal","nominal",0.0157235758383384,79,79,114,1,92,92
"2634","t_Q114","Q237",4604,0.0089768934773824,0.0805867834867543,NA,0.00813173047335127,"nominal","nominal",0.0156307846759009,90,91,102,1,93,93
"2635","t_Q114","Q46",4736,0.00903607928170125,0.0800559257802723,NA,0.00816596147224447,"nominal","nominal",0.0156159932458843,88,88,105,1,94,94
"2636","t_Q114","Q197",4694,0.00919207701305425,0.0787050735461038,NA,0.00830032830949656,"nominal","nominal",0.0156083274442246,83,83,110,1,95,95
"2637","t_Q114","Q60",4746,0.00886248883958451,0.0809952971368485,NA,0.00801358640389232,"nominal","nominal",0.0155664282078956,93,93,99,1,96,96
"2638","t_Q114","Q232",4275,0.00902926049187336,0.0791960894045472,NA,0.00811004213970529,"ordinal","nominal",0.0154944123718399,92,89,109,1,97,97
